CSNM|CTNM|TRADE_ID|BRCA|PARENTBRCA|BRCA_CO|DTYP|LNRF|CIDT|CIDN|CUIN|CITY|CUSTSIZE|LANO|AL_TP|LOANTYPE|LOANBUSTYPE|USE_LOAN|LOAN_PRD|USE_OPRLOAN|LINE_CODE|FACT|FCCY|FAMT|REAL_INTRATE_CODE|DEALDATE|MATDATE|ACT_END_LOAN|LOAN_EXT|STDT_LOANEXT|ENDT_LOANEXT|CCY|NOTESELL_AM|NOTESELL_BL|RFTP|TM_INSRATE|LVL_INSRATE|REPR_LOAN_INSRATE|DATE_INS_REPR|LOAN_GAR_MTD|OVDUE_LOAN|OVDUE_LOAN_PRD|LOAN_RISK|LOANGRADE|LOAN_STAT|BEG_LOAN_QUL|RESTR_DATE|RESTR_LOAN|TP_RESTR_LOAN|GOV_PLTF_LOAN|PAY_TERM|NX_PAY|CUR_INS_RECV|BASIC_RATE|REAL_INTRATE|REV_CDT_COM|REFN|OVDUE_DAY|BLING_DATE|AC_REPAY_PRIN|AC_REPAY_INS|LOAN_PAT|OVE_DEFP_INS|OVE_DEFI_INS|ORLOAN_ID|GENERAL_PRO|SPECIAL_PRO|SPECIFIC_PRO|ISSUE_PRICE|DRAWDOWN_ACCOUNT|OVE_DEFP|OVE_DEFI|LOANPURPOSE|BILN|CREDIT_LINE|UNEARN_INS|UNEARN_FEE|LOAN_NO|START_DATE|EXPIRY_DATE|AVAILALBE|RECOURSE_FLG|CONSIGNOR|BANK_PAY_FLG|SYS_DATE|
1004372|上海晶程实业有限公司|LD1802912324||0606|0606|03002|1004372.0004400.01.01|U|913101145886813601|F5164|310114|CS02|1004372.0004400.01.01|AL01|21060||F5164|CT01||1004372.0004400.01|0004400|CNY|100000000.000000||20180129|20190128|||20180129|20190128|CNY|10000000.000000|10000000.000000|RF01|RT01|4.90|RR04|20190128|D|0||FQ01||FS01|||0|||3|20190128|||4.90|1|2|0|20190128|CNY1421800010606|1060902000007322|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007322|||00201|BR1802934581|1004372.0004400.01|284472.240000|0.00||20180125|20190125|1|N||2|20180702|
1004372|上海晶程实业有限公司|LD1802935862||0606|0606|03002|1004372.0004400.01.01|U|913101145886813601|F5164|310114|CS02|1004372.0004400.01.01|AL01|21060||F5164|CT01||1004372.0004400.01|0004400|CNY|100000000.000000||20180129|20190128|||20180129|20190128|CNY|10000000.000000|10000000.000000|RF01|RT01|4.90|RR04|20190128|D|0||FQ01||FS01|||0|||3|20190128|||4.90|1|2|0|20190128|CNY1421800010606|1060902000007322|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007322|||00201|BR1802934313|1004372.0004400.01|284472.240000|0.00||20180125|20190125|1|N||2|20180702|
1004372|上海晶程实业有限公司|LD1802942593||0606|0606|03002|1004372.0004400.01.01|U|913101145886813601|F5164|310114|CS02|1004372.0004400.01.01|AL01|21060||F5164|CT01||1004372.0004400.01|0004400|CNY|100000000.000000||20180129|20190128|||20180129|20190128|CNY|10000000.000000|10000000.000000|RF01|RT01|4.90|RR04|20190128|D|0||FQ01||FS01|||0|||3|20190128|||4.90|1|2|0|20190128|CNY1421800010606|1060902000007322|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007322|||00201|BR1802934135|1004372.0004400.01|284472.240000|0.00||20180125|20190125|1|N||2|20180702|
1004372|上海晶程实业有限公司|LD1802980815||0606|0606|03002|1004372.0004400.01.01|U|913101145886813601|F5164|310114|CS02|1004372.0004400.01.01|AL01|21060||F5164|CT01||1004372.0004400.01|0004400|CNY|100000000.000000||20180129|20190128|||20180129|20190128|CNY|10000000.000000|10000000.000000|RF01|RT01|4.90|RR04|20190128|D|0||FQ01||FS01|||0|||3|20190128|||4.90|1|2|0|20190128|CNY1421800010606|1060902000007322|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007322|||00201|BR1802934225|1004372.0004400.01|284472.240000|0.00||20180125|20190125|1|N||2|20180702|
1003057|绿色动力环保集团股份有限公司|LD1803017387||0606|0606|02402|绿色动力银团贷款协议20161230|U|914403007152708132|D4417|440300|CS01|1003057.0004310.01.01|AL01|21056|FA02|D4417|CT02||1003057.0004310.01|0004310|CNY|60000000.000000|0.920000|20180130|20220427|||20180130|20220427|CNY|28892919.630000|28892919.630000|RF02|RT01|4.508|RR03|20181210|C|0||FQ01||FS01|||0|||3|20181210|79596.780000|4.90|4.508||2|0|20220427|1060600100000019|1060600100000019|FB01||||288929.196300|0|0.00|60000000.000000|1060600100000019|||00901||1003057.0004300.01|0.000000|0.00||20170505|20220509|1|||2|20180702|
1003314|深圳市富森供应链管理有限公司|LD1803027916||0611|0611|03002|深2017融一字第00003号|U|91440300736282055F|F5179|440304|CS01|1003314.0004400.01.01|AL01|21060||F5179|CT01||1003314.0004400.01|0004400|CNY|100000000.000000||20180130|20180724|||20180130|20180724|CNY|799245.000000|799245.000000|RF01|RT01|5|RR01|20180724|D|0||FQ01||FS01|||0||2|3|20180724|||5|1|2|0|20180724|CNY1421800010611|1061102000005157|FB01||||7992.450000|0|0.00|100000000.000000|1061102000005157|||00201|BR1803021642|1003314.0004400.01|2331.130000|0.00||20170517|20190503|1|N||2|20180702|
1001191|创姿服饰（上海）有限公司|LD1803043477||0606|0606|02001|2016流贷字第00041号|U|91310000607431173A|C1830|310000|CS03|1001191.0003010.01.01|AL01|21052|FA01|C1830|CT01||1001191.0003010.01|0003010|CNY|43500000.000000|1.152500|20180130|20190125|||20180130|20190125|CNY|2000000.000000|2000000.000000|RF02|RT01|5.013375|RR01|20180721|E03|0||FQ01||FS01|||0|||2|20180721|3342.250000|4.35|5.013375|1|2|0|20190125|1060602000003846|1060602000003846|FB01||||20000.000000|0|0.00|43500000.000000|1060602000003846|||00201||1001191.0003000.01|0.000000|0.00||20160727|20190610|1|||2|20180702|
1003314|深圳市富森供应链管理有限公司|LD1803065688||0611|0611|03002|深2017融一字第00003号|U|91440300736282055F|F5179|440304|CS01|1003314.0004400.01.01|AL01|21060||F5179|CT01||1003314.0004400.01|0004400|CNY|100000000.000000||20180130|20180719|||20180130|20180719|CNY|1630000.000000|1630000.000000|RF01|RT01|5|RR01|20180719|D|0||FQ01||FS01|||0||2|3|20180719|||5|1|2|0|20180719|CNY1421800010611|1061102000005157|FB01||||16300.000000|0|0.00|100000000.000000|1061102000005157|||00201|BR1803097932|1003314.0004400.01|3622.200000|0.00||20170517|20190503|1|N||2|20180702|
1003314|深圳市富森供应链管理有限公司|LD1803092810||0611|0611|03002|深2017融一字第00003号|U|91440300736282055F|F5179|440304|CS01|1003314.0004400.01.01|AL01|21060||F5179|CT01||1003314.0004400.01|0004400|CNY|100000000.000000||20180130|20180723|||20180130|20180723|CNY|799990.380000|799990.380000|RF01|RT01|5|RR01|20180723|D|0||FQ01||FS01|||0||2|3|20180723|||5|1|2|0|20180723|CNY1421800010611|1061102000005157|FB01||||7999.903800|0|0.00|100000000.000000|1061102000005157|||00201|BR1803004351|1003314.0004400.01|2222.210000|0.00||20170517|20190503|1|N||2|20180702|
1003314|深圳市富森供应链管理有限公司|LD1803096444||0611|0611|03002|深2017融一字第00003号|U|91440300736282055F|F5179|440304|CS01|1003314.0004400.01.01|AL01|21060||F5179|CT01||1003314.0004400.01|0004400|CNY|100000000.000000||20180130|20180723|||20180130|20180723|CNY|870000.000000|870000.000000|RF01|RT01|5|RR01|20180723|D|0||FQ01||FS01|||0||2|3|20180723|||5|1|2|0|20180723|CNY1421800010611|1061102000005157|FB01||||8700.000000|0|0.00|100000000.000000|1061102000005157|||00201|BR1803099882|1003314.0004400.01|2416.670000|0.00||20170517|20190503|1|N||2|20180702|
1003923|东莞恒亚电工有限公司|LD1803161780||0611|0611|02001|深2017流贷字第00014号|U|9144190057642085XC|C3831|441900|CS03|1003923.0003400.01.01|AL01|21052|FA01|C3831|CT01||1003923.0003400.01|0003400|CNY|20000000.000000|1.150000|20180131|20180730|||20180131|20180730|CNY|12000000.000000|12000000.000000|RF02|RT01|5.0025|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|20010.000000|4.35|5.0025|1|2|0|20180730|1061102000006617|1061102000006617|FB01||||120000.000000|0|0.00|20000000.000000|CNY1421800010611|||00201||1003923.0003400.01|0.000000|0.00||20180126|20190126|1|||2|20180702|
1002955|天津英利模具制造有限公司|LD1803220365||0608|0608|02001|青2017流贷字第00002号|U|91120224052095566B|C3670|120000|CS03|1002955.0003400.01.01|AL01|21052|FA01|C3670|CT01||1002955.0003400.01|0003400|CNY|20000000.000000|1.150000|20180201|20190201|||20180201|20190201|CNY|3408010.720000|3408010.720000|RF02|RT01|5.0025|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|5682.850000|4.35|5.0025|1|2|0|20190201|1060802000005716|1060802000005716|FB01||||34080.107200|0|0.00|20000000.000000|CNY1421800010606|||00201||1002955.0003400.01|0.000000|0.00||20170601|20200601|1|||2|20180702|
1003777|仲利国际租赁有限公司|LD1803677150||0606|0606|02401|2050000000元承诺性人民币贷款协议|U|91310000717854863X|J6631|310000|CS03|1003777.0004310.01.01|AL01|21056|FA02|J6631|CT02||1003777.0004310.01|0004310|CNY|300000000.000000|1.100000|20180205|20210205|||20180205|20210205|CNY|30000000.000000|26195121.950000|RF02|RT01|5.225|RR01|20180720|A|0||FQ01||FS01|||0|||3|20180820|163483.030000|4.75|5.225||2|0|20210205|1060600100000019|1060600100000019|FB01||||261951.219500|0|0.00|300000000.000000|1060600100000019|||00201||1003777.0004300.01|0.000000|0.00||20170818|20200817|1|||2|20180702|
1004475|云南省建设投资控股集团有限公司|LD1803739173||0606|0606|02401|KUN002201801|U|91530000MA6K5LYD33|E4823|530100|CS01|1004475.0004310.01.01|AL01|21056|FA02|E4790|CT02||1004475.0004310.01|0004310|CNY|200000000.000000|1.150000|20180206|20200206|||20180206|20200206|CNY|200000000.000000|200000000.000000|RF02|RT01|5.4625|RR02|20180806|A|0||FQ01||FS01|||0|||1|20180807|1729791.670000|4.75|5.4625||2|0|20200206|1060600100000019|1060600100000019|FB01||||2000000.000000|0|0.00|200000000.000000|1060600100000019|||00201||1004475.0004300.01|0.000000|0.00||20180126|20200206|1|||2|20180702|
1002713|上海星豹置业有限公司|LD1803813070||0606|0606|02104|贷款协议之B段贷款|U|91310101055868536P|K7090|310101|CS04|1002713.0003300.02.01|AL01|21053|FA01|K7090|CT02||1002713.0003300.02|0003300|CNY|34000000.000000|1.030000|20180207|20211209|||20180207|20211209|CNY|7714996.550000|7676421.570000|RF02|RT01|4.8925|RR02|20180915|E0401|0||FQ01||FS01|||0|||1|20180915|18778.440000|4.75|4.8925|1|2|0|20211209|1060602000005067|1060602000005067|FB01||||76764.215700|0|0.00|34000000.000000|CNY1421800010606|||00324||1002713.0003300.02|0.000000|0.00||20161209|20211209|1|||2|20180702|
1002713|上海星豹置业有限公司|LD1803867169||0606|0606|02104|贷款协议之同意书|U|91310101055868536P|K7090|310101|CS04|1002713.0003300.03.01|AL01|21053|FA01|K7090|CT02||1002713.0003300.03|0003300|CNY|1712245.660000|1.030000|20180207|20211209|||20180207|20211209|CNY|1712245.660000|1703684.430000|RF02|RT01|4.8925|RR02|20180915|E0401|0||FQ01||FS01|||0|||1|20180915|4167.640000|4.75|4.8925|1|2|0|20211209|1060602000005067|1060602000005067|FB01||||17036.844300|0|0.00|1712245.660000|CNY1421800010606|||00324||1002713.0003300.03|0.000000|0.00||20170822|20211209|1|||2|20180702|
1002957|青岛英利汽车部件有限公司|LD1804007447||0608|0608|02102|青2017固贷字第00001号|U|91370282MA3C9KCG4C|C3670|370282|CS04|1002957.0003149.01.01|AL01|21053|FA01|C3670|CT02||1002957.0003149.01|0003149|CNY|40000000.000000|2.427404|20180209|20200601|||20180209|20200601|USD|570000.000000|484500.000000|RF02|RT01|4.36906|RR02|20180809|C|0||FQ01||FS01|||0|||1|20180721|705.600000|1.79989|4.36906|1|2|0|20200601|1060803000005976|1060803000005976|FB01||||4845.000000|0|0.00|40000000.000000|1060803000005976|||00302||1002957.0003100.01|0.000000|0.00||20170508|20200601|1|||2|20180702|
1002957|青岛英利汽车部件有限公司|LD1804014468||0608|0608|02102|青2017固贷字第00001号|U|91370282MA3C9KCG4C|C3670|370282|CS04|1002957.0003149.01.01|AL01|21053|FA01|C3670|CT02||1002957.0003149.01|0003149|CNY|40000000.000000|1.075000|20180209|20200601|||20180209|20200601|CNY|268800.000000|228480.000000|RF02|RT01|5.10625|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|388.900000|4.75|5.10625|1|2|0|20200601|1060802000005748|1060802000005748|FB01||||2284.800000|0|0.00|40000000.000000|CNY1421800010606|||00302||1002957.0003100.01|0.000000|0.00||20170508|20200601|1|||2|20180702|
1001172|上海巴黎婚纱摄影有限公司|LD1804072234||0606|0606|02001|2016流贷字第00002号|U|913100006073532917|O8060|310000|CS03|1001172.0003400.01.01|AL01|21052|FA01|O8060|CT01||1001172.0003400.01|0003400|CNY|4000000.000000|1.350000|20180209|20180831|||20180209|20180831|CNY|1225962.270000|1225962.270000|RF02|RT01|5.8725|RR01|20180721|E0301|0||FQ01||FS01|||0|||1|20180721|2399.820000|4.35|5.8725|1|2|0|20180831|1060602000000839|1060602000000839|FB01||||12259.622700|0|0.00|4000000.000000|CNY1421800010606|||00201||1001172.0003400.01|0.000000|0.00||20160310|20190115|1|||2|20180702|
1002957|青岛英利汽车部件有限公司|LD1804210430||0608|0608|02102|青2017固贷字第00001号|U|91370282MA3C9KCG4C|C3670|370282|CS04|1002957.0003149.01.01|AL01|21053|FA01|C3670|CT02||1002957.0003149.01|0003149|CNY|40000000.000000|1.075000|20180211|20200601|||20180211|20200601|CNY|133000.000000|113050.000000|RF02|RT01|5.10625|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|192.420000|4.75|5.10625|1|2|0|20200601|1060802000005748|1060802000005748|FB01||||1130.500000|0|0.00|40000000.000000|CNY1421800010606|||00302||1002957.0003100.01|0.000000|0.00||20170508|20200601|1|||2|20180702|
1001150|上海明腾贸易有限公司|LD1804425657||0606|0606|02304|2017进押字第00016号|U|913100007472557144|F5181|310115|CS02|1001150.0003028.01.03|AL01|21055|FA01|F5181|CT01||1001150.0003028.01|0003028|USD|2000000.000000|3.492170|20180213|20180810|||20180213|20180810|USD|523075.000000|523075.000000|RF02|RT01|6.35575|RR02|20180810|A|0||FQ01||FS01|||0|||1|20180810|12235.940000|1.82|6.35575|1|2|0|20180810|1060603000001068|1060603000001068|FB01||||5230.750000|0|0.00|2000000.000000|1060603000001068|||00202||1001150.0003000.01|0.000000|0.00||20170619|20180619|1|||2|20180702|
1002957|青岛英利汽车部件有限公司|LD1805432428||0608|0608|02102|青2017固贷字第00001号|U|91370282MA3C9KCG4C|C3670|370282|CS04|1002957.0003149.01.01|AL01|21053|FA01|C3670|CT02||1002957.0003149.01|0003149|CNY|40000000.000000|2.255502|20180223|20200601|||20180223|20200601|USD|55857.000000|47478.450000|RF02|RT01|4.33|RR02|20180823|C|0||FQ01||FS01|||0|||1|20180721|68.530000|1.91975|4.33|1|2|0|20200601|1060803000005976|1060803000005976|FB01||||474.784500|0|0.00|40000000.000000|1060803000005976|||00302||1002957.0003100.01|0.000000|0.00||20170508|20200601|1|||2|20180702|
1001182|上海汉华水处理工程有限公司|LD1805442316||0606|0606|02001|2017流贷字第00063号|U|91310000607397278N|C3597|310116|CS03|1001182.0003010.01.03|AL01|21052|FA01|C3597|CT01||1001182.0003010.01|0003010|USD|4500000.000000|1.150000|20180223|20181116|||20180223|20181116|CNY|7315200.000000|7315200.000000|RF02|RT01|5.0025|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|12198.100000|4.35|5.0025|1|2|0|20181116|1060602000002815|1060602000002815|FB01||||73152.000000|0|0.00|4500000.000000|CNY1421800010606|||00201||1001182.0003000.01|0.000000|0.00||20171118|20181118|1|||2|20180702|
1004372|上海晶程实业有限公司|LD1805515959||0606|0606|03002|1004372.0004400.01.01|U|913101145886813601|F5164|310114|CS02|1004372.0004400.01.01|AL01|21060||F5164|CT01||1004372.0004400.01|0004400|CNY|100000000.000000||20180224|20190212|||20180224|20190212|CNY|10000000.000000|10000000.000000|RF01|RT01|4.90|RR04|20190212|D|0||FQ01||FS01|||0|||3|20190212|||4.90|1|2|0|20190212|CNY1421800010606|1060902000007322|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007322|||00201|BR1805525173|1004372.0004400.01|304888.900000|0.00||20180125|20190125|1|N||2|20180702|
1004372|上海晶程实业有限公司|LD1805518360||0606|0606|03002|1004372.0004400.01.01|U|913101145886813601|F5164|310114|CS02|1004372.0004400.01.01|AL01|21060||F5164|CT01||1004372.0004400.01|0004400|CNY|100000000.000000||20180224|20190211|||20180224|20190211|CNY|10000000.000000|10000000.000000|RF01|RT01|4.90|RR04|20190211|D|0||FQ01||FS01|||0|||3|20190211|||4.90|1|2|0|20190211|CNY1421800010606|1060902000007322|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007322|||00201|BR1805589276|1004372.0004400.01|303527.790000|0.00||20180125|20190125|1|N||2|20180702|
1004372|上海晶程实业有限公司|LD1805531197||0606|0606|03002|1004372.0004400.01.01|U|913101145886813601|F5164|310114|CS02|1004372.0004400.01.01|AL01|21060||F5164|CT01||1004372.0004400.01|0004400|CNY|100000000.000000||20180224|20190211|||20180224|20190211|CNY|10000000.000000|10000000.000000|RF01|RT01|4.90|RR04|20190211|D|0||FQ01||FS01|||0|||3|20190211|||4.90|1|2|0|20190211|CNY1421800010606|1060902000007322|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007322|||00201|BR1805591745|1004372.0004400.01|303527.790000|0.00||20180125|20190125|1|N||2|20180702|
1004372|上海晶程实业有限公司|LD1805566305||0606|0606|03002|1004372.0004400.01.01|U|913101145886813601|F5164|310114|CS02|1004372.0004400.01.01|AL01|21060||F5164|CT01||1004372.0004400.01|0004400|CNY|100000000.000000||20180224|20190211|||20180224|20190211|CNY|10000000.000000|10000000.000000|RF01|RT01|4.90|RR04|20190211|D|0||FQ01||FS01|||0|||3|20190211|||4.90|1|2|0|20190211|CNY1421800010606|1060902000007322|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007322|||00201|BR1805591729|1004372.0004400.01|303527.790000|0.00||20180125|20190125|1|N||2|20180702|
1004372|上海晶程实业有限公司|LD1805569032||0606|0606|03002|1004372.0004400.01.01|U|913101145886813601|F5164|310114|CS02|1004372.0004400.01.01|AL01|21060||F5164|CT01||1004372.0004400.01|0004400|CNY|100000000.000000||20180224|20190212|||20180224|20190212|CNY|10000000.000000|10000000.000000|RF01|RT01|4.90|RR04|20190212|D|0||FQ01||FS01|||0|||3|20190212|||4.90|1|2|0|20190212|CNY1421800010606|1060902000007322|FB01||||100000.000000|0|0.00|100000000.000000|1060902000007322|||00201|BR1805523803|1004372.0004400.01|304888.900000|0.00||20180125|20190125|1|N||2|20180702|
1002957|青岛英利汽车部件有限公司|LD1805866478||0608|0608|02102|青2017固贷字第00001号|U|91370282MA3C9KCG4C|C3670|370282|CS04|1002957.0003149.01.01|AL01|21053|FA01|C3670|CT02||1002957.0003149.01|0003149|CNY|40000000.000000|2.213419|20180227|20200601|||20180227|20200601|USD|48000.000000|40800.000000|RF02|RT01|4.33|RR02|20180827|C|0||FQ01||FS01|||0|||1|20180721|58.880000|1.95625|4.33|1|2|0|20200601|1060803000005976|1060803000005976|FB01||||408.000000|0|0.00|40000000.000000|1060803000005976|||00302||1002957.0003100.01|0.000000|0.00||20170508|20200601|1|||2|20180702|
1002957|青岛英利汽车部件有限公司|LD1805872684||0608|0608|02102|青2017固贷字第00001号|U|91370282MA3C9KCG4C|C3670|370282|CS04|1002957.0003149.01.01|AL01|21053|FA01|C3670|CT02||1002957.0003149.01|0003149|CNY|40000000.000000|1.075000|20180227|20200601|||20180227|20200601|CNY|255000.000000|216750.000000|RF02|RT01|5.10625|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|368.930000|4.75|5.10625|1|2|0|20200601|1060802000005748|1060802000005748|FB01||||2167.500000|0|0.00|40000000.000000|CNY1421800010608|||00302||1002957.0003100.01|0.000000|0.00||20170508|20200601|1|||2|20180702|
1001182|上海汉华水处理工程有限公司|LD1806061420||0606|0606|02001|2017流贷字第00063号|U|91310000607397278N|C3597|310116|CS03|1001182.0003010.01.03|AL01|21052|FA01|C3597|CT01||1001182.0003010.01|0003010|USD|4500000.000000|1.200000|20180301|20181116|||20180301|20181116|CNY|2438400.000000|2438400.000000|RF02|RT01|5.22|RR01|20180721|E04|0||FQ01||FS01|||0|||1|20180721|4242.820000|4.35|5.22|1|2|0|20181116|1060602000002815|1060602000002815|FB01||||24384.000000|0|0.00|4500000.000000|CNY1421800010606|||00201||1001182.0003000.01|0.000000|0.00||20171118|20181118|1|||2|20180702|
1004353|福特汽车金融（中国）有限公司|LD1806441230||0688|0610|04001|Ford Automotive Finance (China|U|913100007672289243|J6634|310115|CS01|1004353.0004700.01.01|AL01|21073||J6634|CT01||1004353.0004700.01|0004700|CNY|100000000.000000|1.080000|20180305|20190305|||20180305|20190305|CNY|23333333.330000|23333333.330000|RF02|RT01|4.698|RR02|20180921|D|0||FQ01||FS01|||0|||3|20180921|36540.000000|4.35|4.698||2|0|20190305|1060600100000019|1060600100000019|FB01||||233333.333300|0|0.00|100000000.000000|1060600100000019|||00201||1004353.0004700.01|0.000000|0.00||20180211|20201222|1|||2|20180702|
1004353|福特汽车金融（中国）有限公司|LD1806441890||0606|0606|04001|Ford Automotive Finance (China|U|913100007672289243|J6634|310115|CS01|1004353.0004700.01.01|AL01|21073||J6634|CT01||1004353.0004700.01|0004700|CNY|100000000.000000|1.080000|20180305|20190304|||20180305|20190304|CNY|23333333.330000|23333333.330000|RF02|RT01|4.698|RR02|20180921|D|0||FQ01||FS01|||0|||3|20180921|36540.000000|4.35|4.698||2|0|20190304|1060600100000019|1060600100000019|FB01||||233333.333300|0|0.00|100000000.000000|1060600100000019|||00201||1004353.0004700.01|0.000000|0.00||20180211|20201222|1|||2|20180702|
1004473|上海绚劢实业有限公司|LD1806620040||0606|0606|03002|2018银贴字第00013号|U|91310116082093043W|F5164|310000|CS03|1004473.0004400.01.01|AL01|21060||F5164|CT01||1004473.0004400.01|0004400|CNY|100000000.000000||20180307|20190227|||20180307|20190227|CNY|20000000.000000|20000000.000000|RF01|RT01|5.10|RR04|20190227|D|0||FQ01||FS01|||0|||3|20190227|||5.10|1|2|0|20190227|CNY1421800010606|1060602000007426|FB01||||200000.000000|0|0.00|100000000.000000|1060602000007426|||00201|BR1806637545|1004473.0004400.01|677166.670000|0.00||20180306|20190306|1|N||2|20180702|
1001334|昆山高强工业设备有限公司|LD1806621576||0606|0606|02001|2016流贷字第00091号|U|91320583759673024C|C3499|320583|CS03|1001334.0003010.01.01|AL01|21052|FA01|C3499|CT01||1001334.0003010.01|0003010|CNY|7500000.000000|1.150000|20180307|20190214|||20180307|20190214|CNY|1923731.200000|1923731.200000|RF02|RT01|5.0025|RR01|20180721|E03|0||FQ01||FS01|||0|||1|20180721|3207.820000|4.35|5.0025|1|2|0|20190214|1060602000002483|1060602000002483|FB01||||19237.312000|0|0.00|7500000.000000|CNY1421800010606|||00202||1001334.0003000.01|0.000000|0.00||20170215|20190214|1|||2|20180702|
1004473|上海绚劢实业有限公司|LD1806629543||0606|0606|03002|2018银贴字第00013号|U|91310116082093043W|F5164|310000|CS03|1004473.0004400.01.01|AL01|21060||F5164|CT01||1004473.0004400.01|0004400|CNY|100000000.000000||20180307|20190227|||20180307|20190227|CNY|20000000.000000|20000000.000000|RF01|RT01|5.10|RR04|20190227|D|0||FQ01||FS01|||0|||3|20190227|||5.10|1|2|0|20190227|CNY1421800010606|1060602000007426|FB01||||200000.000000|0|0.00|100000000.000000|1060602000007426|||00201|BR1806639145|1004473.0004400.01|677166.670000|0.00||20180306|20190306|1|N||2|20180702|
1002957|青岛英利汽车部件有限公司|LD1806636131||0608|0608|02102|青2017固贷字第00001号|U|91370282MA3C9KCG4C|C3670|370282|CS04|1002957.0003149.01.01|AL01|21053|FA01|C3670|CT02||1002957.0003149.01|0003149|CNY|40000000.000000|1.075000|20180307|20200601|||20180307|20200601|CNY|480000.000000|408000.000000|RF02|RT01|5.10625|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|694.450000|4.75|5.10625|1|2|0|20200601|1060802000005748|1060802000005748|FB01||||4080.000000|0|0.00|40000000.000000|CNY1421800010608|||00302||1002957.0003100.01|0.000000|0.00||20170508|20200601|1|||2|20180702|
1004473|上海绚劢实业有限公司|LD1806641084||0606|0606|03002|2018银贴字第00013号|U|91310116082093043W|F5164|310000|CS03|1004473.0004400.01.01|AL01|21060||F5164|CT01||1004473.0004400.01|0004400|CNY|100000000.000000||20180307|20190227|||20180307|20190227|CNY|20000000.000000|20000000.000000|RF01|RT01|5.10|RR04|20190227|D|0||FQ01||FS01|||0|||3|20190227|||5.10|1|2|0|20190227|CNY1421800010606|1060602000007426|FB01||||200000.000000|0|0.00|100000000.000000|1060602000007426|||00201|BR1806639057|1004473.0004400.01|677166.670000|0.00||20180306|20190306|1|N||2|20180702|
1004473|上海绚劢实业有限公司|LD1806679610||0606|0606|03002|2018银贴字第00013号|U|91310116082093043W|F5164|310000|CS03|1004473.0004400.01.01|AL01|21060||F5164|CT01||1004473.0004400.01|0004400|CNY|100000000.000000||20180307|20190227|||20180307|20190227|CNY|20000000.000000|20000000.000000|RF01|RT01|5.10|RR04|20190227|D|0||FQ01||FS01|||0|||3|20190227|||5.10|1|2|0|20190227|CNY1421800010606|1060602000007426|FB01||||200000.000000|0|0.00|100000000.000000|1060602000007426|||00201|BR1806638216|1004473.0004400.01|677166.670000|0.00||20180306|20190306|1|N||2|20180702|
1004473|上海绚劢实业有限公司|LD1806695940||0606|0606|03002|2018银贴字第00013号|U|91310116082093043W|F5164|310000|CS03|1004473.0004400.01.01|AL01|21060||F5164|CT01||1004473.0004400.01|0004400|CNY|100000000.000000||20180307|20190227|||20180307|20190227|CNY|20000000.000000|20000000.000000|RF01|RT01|5.10|RR04|20190227|D|0||FQ01||FS01|||0|||3|20190227|||5.10|1|2|0|20190227|CNY1421800010606|1060602000007426|FB01||||200000.000000|0|0.00|100000000.000000|1060602000007426|||00201|BR1806639008|1004473.0004400.01|677166.670000|0.00||20180306|20190306|1|N||2|20180702|
1001191|创姿服饰（上海）有限公司|LD1806709108||0606|0606|02001|2016流贷字第00041号|U|91310000607431173A|C1830|310000|CS03|1001191.0003010.01.01|AL01|21052|FA01|C1830|CT01||1001191.0003010.01|0003010|CNY|43500000.000000|1.152500|20180308|20190301|||20180308|20190301|CNY|2000000.000000|2000000.000000|RF02|RT01|5.013375|RR01|20180721|E03|0||FQ01||FS01|||0|||1|20180721|3342.250000|4.35|5.013375|1|2|0|20190301|1060602000003846|1060602000003846|FB01||||20000.000000|0|0.00|43500000.000000|CNY1421800010606|||00201||1001191.0003000.01|0.000000|0.00||20160727|20190610|1|||2|20180702|
1001182|上海汉华水处理工程有限公司|LD1806780182||0606|0606|02001|2017流贷字第00063号|U|91310000607397278N|C3597|310116|CS03|1001182.0003010.01.03|AL01|21052|FA01|C3597|CT01||1001182.0003010.01|0003010|USD|4500000.000000|1.200000|20180308|20181116|||20180308|20181116|CNY|1976164.580000|1976164.580000|RF02|RT01|5.22|RR01|20180721|C|0||FQ01||FS01|||0|||1|20180721|3438.530000|4.35|5.22|1|2|0|20181116|1060602000002815|1060602000002815|FB01||||19761.645800|0|0.00|4500000.000000|CNY1421800010606|||00201||1001182.0003000.01|0.000000|0.00||20171118|20181118|1|||2|20180702|
